source_id,url,domain,source_type,description,why_relevant,occurrence_count_in_auto_registry,first_artifact_path,first_line_number,public_note
KEY_SRC_0111,https://mepyd.gob.do/vaes/marcomacro,mepyd.gob.do,official_dominican_source,"MEPyD / development, macro or planning context",Primary or official Dominican source candidate.,677,slice2d_public_spending_transfers_audit/sources/discovery_v4/digepres.gob.do_gobierno-somete-al-congreso-nacional-proyecto-de-ley-de-presupuesto-general-del-estado-2022-para-aprobacion_.html,688,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0112,"https://pip.one.gob.do/,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice5a_household_consumption_trade_down/sources/one_poverty_portal__index.html,.html,OK,,124,consumption_volume:cantidad;consumption_volume:hogares;trade_down_substitution:canasta;trade_down_substitution:alimentos;household_survey_context:hogares;household_survey_context:pobreza",pip.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,1,slice5a_household_consumption_trade_down/outputs/slice5a_text_audit_v1.csv,8,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0113,"https://pip.one.gob.do/#collapse15,15",pip.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,1,slice6b_household_informal_distributional_offset/outputs/slice6b_official_seed_link_audit_v1a.csv,4,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0114,"https://pip.one.gob.do/,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice5a_household_consumption_trade_down/sources/one_poverty_portal__index.html,.html,OK",pip.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,3,slice5a_household_consumption_trade_down/outputs/slice5a_target_review_v1b.csv,25,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0115,"https://pip.one.gob.do/#collapse9,9",pip.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,3,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,376,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0116,"https://pip.one.gob.do/#collapse14,14",pip.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,3,slice6a_income_wage_food_offset/outputs/slice6a_official_seed_link_audit_v1a.csv,61,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0117,"https://pip.one.gob.do/,97316,,Portal",pip.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,2,slice6a_income_wage_food_offset/outputs/slice6a_official_seed_fetch_audit_v1a.csv,3,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0118,"https://pip.one.gob.do/#collapse14,review_distributional_food_exposure_date_unclear,distributional_food_exposure_context,,yes,no,OFFICIAL_LINK_NOT_FETCHED_IN_V1B,Food/quintile/canasta",pip.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,2,slice6b_household_informal_distributional_offset/outputs/slice6b_target_review_v1b.csv,100,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0119,"https://pip.one.gob.do/,Official",pip.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,4,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,375,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0120,"https://pip.one.gob.do/#collapse6,6",pip.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,1,slice6a_income_wage_food_offset/outputs/slice6a_official_seed_link_audit_v1a.csv,60,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0121,"https://redatam.one.gob.do/bindom/RpWebEngine.exe/Portal?BASE=ENIGH2007&lang=esp,Probe",redatam.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,1,slice5b_current_household_trade_down_source_discovery/outputs/slice5b_official_acquisition_targets_v1c.csv,5,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0122,http://redatam.one.gob.do/bindom/RpWebEngine.exe/Portal?BASE=ENFT2003&amp;lang=esp,redatam.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,5,slice12a_targeted_external_missing_data_acquisition/sources/S12A_010_eb2d76d1_datos-y-estadisticas.html,1363,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0123,"http://redatam.one.gob.do/bindom/RpWebEngine.exe/Portal?BASE=ENFT2003&lang=esp,http://redatam.one.gob.do/bindom/RpWebEngine.exe/Portal?BASE=ENFT2003&lang=esp,,20,official_domain_or_path",redatam.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,1,slice5a_household_consumption_trade_down/outputs/slice5a_discovered_links_v1.csv,144,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0124,https://redatam.one.gob.do,redatam.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,1,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,642,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0125,"https://redatam.one.gob.do/bindom/RpWebEngine.exe/Portal?BASE=ENH2024&lang=esp,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice5b_current_household_trade_down_source_discovery/sources/acquisition_v1c/REDATAM_ENHOGAR_2024_ONLINE.html,FETCH_ERROR,,,,0,URLError",redatam.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,1,slice5b_current_household_trade_down_source_discovery/outputs/slice5b_official_fetch_audit_v1c.csv,4,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0126,"https://redatam.one.gob.do/bindom/RpWebEngine.exe/Portal?BASE=ENH2024&lang=esp,Probe",redatam.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,1,slice5b_current_household_trade_down_source_discovery/outputs/slice5b_official_acquisition_targets_v1c.csv,4,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0127,http://redatam.one.gob.do/bindom/RpWebEngine.exe/Portal?BASE=ENIGH2007&lang=esp,redatam.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,3,slice5b_current_household_trade_down_source_discovery/outputs/slice5b_official_link_audit_v1c.csv,2,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0128,https://repositoriocultural.bancentral.gov.do/home,repositoriocultural.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,9,slice4b_business_cost_margin_pressure/sources/discovered_17_BCRD_financing_cost_rates__Map.html,924,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0129,"https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Creditos.xlsx,Inspect",stats0.sb.gob.do,official_dominican_source,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,1,slice4b_business_cost_margin_pressure/outputs/slice4b_parser_strategy_v1c.csv,7,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0130,"https://stats0.sb.gob.do/estadisticas/sistema-financiero,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice4b_business_cost_margin_pressure/sources/sb_stats_financial_system_repository__sistema-financiero.html,.html,OK",stats0.sb.gob.do,official_dominican_source,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,2,slice4b_business_cost_margin_pressure/outputs/slice4b_target_review_v1c.csv,20,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0131,"https://stats0.sb.gob.do/estadisticas/sistema-financiero,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice4b_business_cost_margin_pressure/sources/sb_stats_financial_system_repository__sistema-financiero.html,.html,OK,,60,financing_cost:tasas",stats0.sb.gob.do,official_dominican_source,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,1,slice4b_business_cost_margin_pressure/outputs/slice4b_text_audit_v1.csv,6,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0132,"https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Cr%C3%A9ditos-2006-2015_1.xlsx,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice4b_business_cost_margin_pressure/sources/discovered_02_SB_credit_quality_morosidad__D-Cartera-de-Cr_ditos-2006-2015_1.xlsx,.xlsx,OK",stats0.sb.gob.do,official_dominican_source,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,2,slice4b_business_cost_margin_pressure/outputs/slice4b_target_review_v1c.csv,5,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0133,"https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Cr%C3%A9ditos-2006-2015_1.xlsx,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice4b_business_cost_margin_pressure/sources/discovered_02_SB_credit_quality_morosidad__D-Cartera-de-Cr_ditos-2006-2015_1.xlsx,.xlsx,OK,,53,financing_cost:crédito;financing_cost:credito;data_or_pdf_format;official_domain_or_official_path,324",stats0.sb.gob.do,official_dominican_source,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,1,slice4b_business_cost_margin_pressure/outputs/slice4b_text_audit_v1.csv,14,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0134,"https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Cr%C3%A9ditos-2006-2015_1.xlsx,https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Cr%C3%A9ditos-2006-2015_1.xlsx,.xlsx,53,financing_cost:crédito;financing_cost:credito;data_or_pdf_format;official_domain_or_official_path",stats0.sb.gob.do,official_dominican_source,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,1,slice4b_business_cost_margin_pressure/outputs/slice4b_discovered_links_v1.csv,188,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0135,"https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Cr%C3%A9ditos-2006-2015_1.xlsx,https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Cr%C3%A9ditos-2006-2015_1.xlsx,.xlsx,53,financing_cost:crédito;financing_cost:credito;data_or_pdf_format;official_domain_or_official_path,OK,,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice4b_business_cost_margin_pressure/sources/discovered_02_SB_credit_quality_morosidad__D-Cartera-de-Cr_ditos-2006-2015_1.xlsx",stats0.sb.gob.do,official_dominican_source,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,1,slice4b_business_cost_margin_pressure/outputs/slice4b_discovered_links_v1.csv,327,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0136,"https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Creditos.xlsx,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice4b_business_cost_margin_pressure/sources/discovered_01_SB_credit_quality_morosidad__D-Cartera-de-Creditos.xlsx,.xlsx,OK,,53,financing_cost:crédito;financing_cost:credito;data_or_pdf_format;official_domain_or_official_path,324",stats0.sb.gob.do,official_dominican_source,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,1,slice4b_business_cost_margin_pressure/outputs/slice4b_text_audit_v1.csv,13,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0137,"https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Creditos.xlsx,https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Creditos.xlsx,.xlsx,53,financing_cost:crédito;financing_cost:credito;data_or_pdf_format;official_domain_or_official_path",stats0.sb.gob.do,official_dominican_source,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,1,slice4b_business_cost_margin_pressure/outputs/slice4b_discovered_links_v1.csv,183,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0138,"https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Creditos.xlsx,https://stats0.sb.gob.do/sites/default/files/nuevosdocumentos/estadisticas/seriestiempo/D-Cartera-de-Creditos.xlsx,.xlsx,53,financing_cost:crédito;financing_cost:credito;data_or_pdf_format;official_domain_or_official_path,OK,,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice4b_business_cost_margin_pressure/sources/discovered_01_SB_credit_quality_morosidad__D-Cartera-de-Creditos.xlsx",stats0.sb.gob.do,official_dominican_source,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,1,slice4b_business_cost_margin_pressure/outputs/slice4b_discovered_links_v1.csv,326,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0139,http://subportal.bancentral.gov.do/sefbcrd/,subportal.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,9,slice9a_bcrd_encft_dynamic_table_discovery/outputs/slice9a_resource_audit.csv,32,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0140,http://subportal.bancentral.gov.do/somosbcrd/,subportal.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,9,slice9a_bcrd_encft_dynamic_table_discovery/outputs/slice9a_resource_audit.csv,32,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0141,"https://subportal.bancentral.gov.do/somosbcrd/,https://subportal.bancentral.gov.do/somosbcrd/,,20,official_domain_or_official_path",subportal.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,1,slice4b_business_cost_margin_pressure/outputs/slice4b_discovered_links_v1.csv,153,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0142,https://subportal.bancentral.gov.do/somosbcrd/,subportal.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,34,slice8b_official_2026_labor_page_repair_acquisition/sources/4d9226c7ad_6576-bcrd-informa-que-la-economia-dominicana-registro-un-aumento-interanual-de-118631-nuevos-ocupados-netos-en-el-primer---trimestre-de-2026.html,802,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0143,https://subportal.bancentral.gov.do/economistasdelfuturo/,subportal.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,9,slice4b_business_cost_margin_pressure/sources/discovered_17_BCRD_financing_cost_rates__Map.html,844,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0144,https://subportal.bancentral.gov.do/mensajespublicitarios/,subportal.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,9,slice4b_business_cost_margin_pressure/sources/discovered_17_BCRD_financing_cost_rates__Map.html,804,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0145,"https://tss.gob.do/salario-promedio-de-cotizantes-en-la-seguridad-social-supera-los-rd38-mil/,salario,0,707,1,,Salario",tss.gob.do,official_dominican_source,Tesorería de la Seguridad Social / formal labor or social security data,Primary or official Dominican source candidate.,3,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,326,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0146,"https://tss.gob.do/salario-promedio-de-cotizantes-en-la-seguridad-social-supera-los-rd38-mil/,OK_TEXT,utf-8-sig,,,0,0,,salario|salario",tss.gob.do,official_dominican_source,Tesorería de la Seguridad Social / formal labor or social security data,Primary or official Dominican source candidate.,3,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,621,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0147,"https://tss.gob.do/salario-promedio-de-cotizantes-en-la-seguridad-social-supera-los-rd38-mil/,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice6a_income_wage_food_offset/sources/acquisition_v1c/S6A_V1C_000_wage_income_salario-promedio-de-cotizantes-en-la-seguridad-social-supera-los-rd38-mil.html,OK,text/html",tss.gob.do,official_dominican_source,Tesorería de la Seguridad Social / formal labor or social security data,Primary or official Dominican source candidate.,3,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,1106,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0148,"https://tss.gob.do/salario-promedio-de-cotizantes-en-la-seguridad-social-supera-los-rd38-mil/,136620,d7fa191f760a3148bc3cbe909bac3db7ee2e04a7e72dec13022d8b08ef68d838,,Acquisition/local",tss.gob.do,official_dominican_source,Tesorería de la Seguridad Social / formal labor or social security data,Primary or official Dominican source candidate.,3,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,1106,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0149,"https://tss.gob.do/salario-promedio-de-cotizantes-en-la-seguridad-social-supera-los-rd38-mil/,OK_TEXT:utf-8-sig,3,CANDIDATES_FOUND,Parser",tss.gob.do,official_dominican_source,Tesorería de la Seguridad Social / formal labor or social security data,Primary or official Dominican source candidate.,3,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,1203,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0150,"https://tss.gob.do/salario-promedio-de-cotizantes-en-la-seguridad-social-supera-los-rd38-mil/,ready_current_formal_wage_tss_source,wage_income,2026,yes,no,TSS",tss.gob.do,official_dominican_source,Tesorería de la Seguridad Social / formal labor or social security data,Primary or official Dominican source candidate.,4,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,1204,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0151,"https://tss.gob.do/salario-promedio-de-cotizantes-en-la-seguridad-social-supera-los-rd38-mil/,formal,4046,4934,6,2026",tss.gob.do,official_dominican_source,Tesorería de la Seguridad Social / formal labor or social security data,Primary or official Dominican source candidate.,1,slice6a_income_wage_food_offset/outputs/slice6a_text_windows_v1c.csv,33,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0152,"https://tss.gob.do/salario-promedio-de-cotizantes-en-la-seguridad-social-supera-los-rd38-mil/,WAGE_S6A_V1C_000_wage_income_000,formal_contributor_average_salary_candidate,38000.0,38,RD_per_month,,period_review_required,formal_social_security_contributors_TSS_not_all_households,lower_bound_or_headline_threshold,CANDIDATE_LOCKABLE_AFTER_METRIC_AUDIT,Salario",tss.gob.do,official_dominican_source,Tesorería de la Seguridad Social / formal labor or social security data,Primary or official Dominican source candidate.,3,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,69,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0153,"https://tss.gob.do/salario-promedio-de-cotizantes-en-la-seguridad-social-supera-los-rd38-mil/,ano,4166,4934,6,2026",tss.gob.do,official_dominican_source,Tesorería de la Seguridad Social / formal labor or social security data,Primary or official Dominican source candidate.,1,slice6a_income_wage_food_offset/outputs/slice6a_text_windows_v1c.csv,64,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0154,"https://tss.gob.do/salario-promedio-de-cotizantes-en-la-seguridad-social-supera-los-rd38-mil/,ano,4220,4934,6,2026",tss.gob.do,official_dominican_source,Tesorería de la Seguridad Social / formal labor or social security data,Primary or official Dominican source candidate.,1,slice6a_income_wage_food_offset/outputs/slice6a_text_windows_v1c.csv,65,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0155,"https://tss.gob.do/salario-promedio-de-cotizantes-en-la-seguridad-social-supera-los-rd38-mil/,ano,2329,3482,14,2025",tss.gob.do,official_dominican_source,Tesorería de la Seguridad Social / formal labor or social security data,Primary or official Dominican source candidate.,1,slice6a_income_wage_food_offset/outputs/slice6a_text_windows_v1c.csv,63,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0156,"https://tss.gob.do/salario-promedio-de-cotizantes-en-la-seguridad-social-supera-los-rd38-mil/,rd$,2201,3354,11,2025",tss.gob.do,official_dominican_source,Tesorería de la Seguridad Social / formal labor or social security data,Primary or official Dominican source candidate.,1,slice6a_income_wage_food_offset/outputs/slice6a_text_windows_v1c.csv,45,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0157,"https://tss.gob.do/salario-promedio-de-cotizantes-en-la-seguridad-social-supera-los-rd38-mil/,trabajadores,2290,3452,14,2025",tss.gob.do,official_dominican_source,Tesorería de la Seguridad Social / formal labor or social security data,Primary or official Dominican source candidate.,1,slice6a_income_wage_food_offset/outputs/slice6a_text_windows_v1c.csv,26,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0158,"https://tss.gob.do/salario-promedio-de-cotizantes-en-la-seguridad-social-supera-los-rd38-mil/,cotizantes,1914,3074,8,2025",tss.gob.do,official_dominican_source,Tesorería de la Seguridad Social / formal labor or social security data,Primary or official Dominican source candidate.,1,slice6a_income_wage_food_offset/outputs/slice6a_text_windows_v1c.csv,13,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0159,"https://tss.gob.do/salario-promedio-de-cotizantes-en-la-seguridad-social-supera-los-rd38-mil/,cotizantes,1989,3149,8,2025",tss.gob.do,official_dominican_source,Tesorería de la Seguridad Social / formal labor or social security data,Primary or official Dominican source candidate.,1,slice6a_income_wage_food_offset/outputs/slice6a_text_windows_v1c.csv,14,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0160,"https://tss.gob.do/salario-promedio-de-cotizantes-en-la-seguridad-social-supera-los-rd38-mil/,promedio,1902,3060,8,2025",tss.gob.do,official_dominican_source,Tesorería de la Seguridad Social / formal labor or social security data,Primary or official Dominican source candidate.,1,slice6a_income_wage_food_offset/outputs/slice6a_text_windows_v1c.csv,57,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0161,"https://tss.gob.do/salario-promedio-de-cotizantes-en-la-seguridad-social-supera-los-rd38-mil/,promedio,1977,3135,8,2025",tss.gob.do,official_dominican_source,Tesorería de la Seguridad Social / formal labor or social security data,Primary or official Dominican source candidate.,1,slice6a_income_wage_food_offset/outputs/slice6a_text_windows_v1c.csv,58,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0162,"https://tss.gob.do/salario-promedio-de-cotizantes-en-la-seguridad-social-supera-los-rd38-mil/,rd$,1959,3112,8,2025",tss.gob.do,official_dominican_source,Tesorería de la Seguridad Social / formal labor or social security data,Primary or official Dominican source candidate.,1,slice6a_income_wage_food_offset/outputs/slice6a_text_windows_v1c.csv,43,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0163,"https://www.bancentral.gov.do/a/d/6576-bcrd-informa-que-la-economia-dominicana-registro-un-aumento-interanual-de-118631-nuevos-ocupados-netos-en-el-primer---trimestre-de-2026,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice4a_ordinary_commerce_pressure/outputs/bcrd_sector_downloads_v1g/bcrd_03_score_110__6576-bcrd-informa-que-la-economia-dominicana-registro-un-aumento-interanual-de-118631-nuevos-ocupados-netos-en-el-primer---trimestre-de-2026.html,.html,OK,,1971,bcrd_domain:bancentral.gov.do;bcrd_domain:bcrd;activity_core:sector",www.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,3,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,58,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0164,"https://www.bancentral.gov.do/a/d/2534-precios,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice5a_household_consumption_trade_down/sources/bcrd_prices_ipc_canasta_page__2534-precios.html,.html,OK,,-96,price_pressure_context:índice",www.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,3,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,1582,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0165,"https://www.bancentral.gov.do/a/encuestadores-encft,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice9a_bcrd_encft_dynamic_table_discovery/sources/185e7f04ad_encuestadores-encft.html,185e7f04ad_encuestadores-encft.html,INCOME_CONTEXT_WINDOW,,no,85,REJECT_WINDOW_NOT_STRICT_ENCFT_INCOME_TARGET,reject,Window",www.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,3,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,75,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0166,"https://www.bancentral.gov.do/bc_wp_template/css/bc.css,https://www.bancentral.gov.do/bc_wp_template/css/bc.css,.css,20,official_domain_or_path",www.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,2,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,2033,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0167,"https://www.bancentral.gov.do/bc_wp_template/css/bootstrap.min.css,https://www.bancentral.gov.do/bc_wp_template/css/bootstrap.min.css,.css,20,official_domain_or_path",www.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,3,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,2033,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0168,"https://www.bancentral.gov.do/bc_wp_template/css/fonts.css,https://www.bancentral.gov.do/bc_wp_template/css/fonts.css,.css,20,official_domain_or_path",www.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,3,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,2033,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0169,"https://www.bancentral.gov.do/a/d/2534-precios,https://www.bancentral.gov.do/a/d/2534-precios,https://www.bancentral.gov.do/a/d/2534-precios,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice5a_household_consumption_trade_down/sources/bcrd_prices_ipc_canasta_page__2534-precios.html,.html,OK,,200,text/html",www.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,3,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,1354,Key public bibliography entry selected from the larger local audit registry.
