artifact_id,relative_path,filename,extension,size_bytes,sha256,category,registry_note
LOCAL_1222,slice4a_ordinary_commerce_pressure/outputs/slice4a_dgii_target_selection_decision_v1d.csv,slice4a_dgii_target_selection_decision_v1d.csv,.csv,814,915bff84a8e71815a96d5a615a7e0a7f7692e33b277d892620338145b8563e8d,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1223,slice4a_ordinary_commerce_pressure/outputs/slice4a_dgii_targeted_download_manifest_v1b.csv,slice4a_dgii_targeted_download_manifest_v1b.csv,.csv,7491,97f2ba3d38987490a47182e9ccd57268fb831e616fc12810c032a07e2a7cb750,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1224,slice4a_ordinary_commerce_pressure/outputs/slice4a_bcrd_q1_sector_compact_repair_validation_v1i3.csv,slice4a_bcrd_q1_sector_compact_repair_validation_v1i3.csv,.csv,619,40b7a4b536b307e81f522a632311c840df05f322ec2e81ec894eb5739f090361,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1225,slice4a_ordinary_commerce_pressure/outputs/slice4a_ordinary_commerce_next_fronts_v1k.csv,slice4a_ordinary_commerce_next_fronts_v1k.csv,.csv,1298,999bfaaef73d590706405e89d34136668e50af1c7bce8d9ae87c035032f153ec,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1226,slice4a_ordinary_commerce_pressure/outputs/slice4a_ordinary_commerce_synthesis_decision_v1k.csv,slice4a_ordinary_commerce_synthesis_decision_v1k.csv,.csv,1497,3da9b56f90db2e24ead2c73495def92d63a03b00a21af7e326ed9d90a7f97302,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1227,slice4a_ordinary_commerce_pressure/outputs/slice4a_dgii_accumulated_parser_decision_v1e.csv,slice4a_dgii_accumulated_parser_decision_v1e.csv,.csv,486,b2841819bf0266d3d37a7da5d7c2ace87d74095ba6637766ef5853703db81e9f,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1228,slice4a_ordinary_commerce_pressure/outputs/slice4a_bcrd_q1_sector_false_match_audit_v1i2.csv,slice4a_bcrd_q1_sector_false_match_audit_v1i2.csv,.csv,1889,2e993dc539922dd58127fd8181cca354811c716eaa6ad92a37eb3ff4a5ff54e9,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1229,slice4a_ordinary_commerce_pressure/outputs/slice4a_dgii_metric_audit_decision_v1f.csv,slice4a_dgii_metric_audit_decision_v1f.csv,.csv,459,2e5211a0d3edbf1cd13851b90779c8a342100c5d76f75af1d42fd7225304ba37,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1230,slice4a_ordinary_commerce_pressure/outputs/slice4a_bcrd_q1_sector_compact_candidates_v1i3.csv,slice4a_bcrd_q1_sector_compact_candidates_v1i3.csv,.csv,7854,fdbafce3f98983a421e2e4b092834b86d863118b1b5d64aed500c347a7bfc1c6,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1231,slice4a_ordinary_commerce_pressure/outputs/slice4a_bcrd_target_review_decision_v1h.csv,slice4a_bcrd_target_review_decision_v1h.csv,.csv,394,4dec2e93150b66b04de3c43efc0a98cfe500192dbe6d64455391e0f679e2608c,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1232,slice4a_ordinary_commerce_pressure/outputs/slice4a_bcrd_q1_sector_table_windows_v1i.csv,slice4a_bcrd_q1_sector_table_windows_v1i.csv,.csv,34678,fd178e9e58595ffb95f6fbafebc620e8c860deef01cbd6f614891423e2a24ed2,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1233,slice4a_ordinary_commerce_pressure/outputs/slice4a_dgii_bcrd_alignment_v1j.csv,slice4a_dgii_bcrd_alignment_v1j.csv,.csv,1037,7e2cc6a9249ed7a577f51780e9d34539f5de98e795fe40b628d7709538f0ac89,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1234,slice4a_ordinary_commerce_pressure/outputs/slice4a_dgii_table_candidates_v1d.csv,slice4a_dgii_table_candidates_v1d.csv,.csv,4278,26d5ce9a62cf81c837690359b7a587ca73cf45591b81a5b2435373308f169f81,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1235,slice4a_ordinary_commerce_pressure/outputs/slice4a_ordinary_commerce_locked_metrics_v1k.csv,slice4a_ordinary_commerce_locked_metrics_v1k.csv,.csv,1623,4b3797e16008243e4415779f0b686e4180f33a79f78ee4fa9c75ec01c9424098,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1236,slice4a_ordinary_commerce_pressure/outputs/slice4a_dgii_itbis_audit_v1f.csv,slice4a_dgii_itbis_audit_v1f.csv,.csv,2739,adf5e4f91a00c622a39976cb1be8c5778b63d0739fe6ba9583411f2819aa53ba,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1237,slice4a_ordinary_commerce_pressure/outputs/slice4a_dgii_sheet_catalog_v1d.csv,slice4a_dgii_sheet_catalog_v1d.csv,.csv,9248,f7795960a31b94b31c8554b46fdca60abcb4b37ce8f9101d569fefe5b5223b25,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1238,slice4a_ordinary_commerce_pressure/outputs/slice4a_bcrd_q1_sector_parser_repair_validation_v1i2.csv,slice4a_bcrd_q1_sector_parser_repair_validation_v1i2.csv,.csv,674,1c969f26d6616a59150919dbde964d95f0257a8eb11f8335092e5c40fcbfb46b,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1239,slice4a_ordinary_commerce_pressure/outputs/slice4a_ordinary_commerce_evidence_map_v1k.csv,slice4a_ordinary_commerce_evidence_map_v1k.csv,.csv,1609,43dac15dd57ced61b2a0a8b60ce6212650527d1cd0903ad80693c44e4e1fe285,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1240,slice4a_ordinary_commerce_pressure/outputs/slice4a_ordinary_commerce_claim_audit_v1j.csv,slice4a_ordinary_commerce_claim_audit_v1j.csv,.csv,1732,83ba1cab054d6e80213736ade4a31cd5b22aaa0a3d83fc2a9a1631df8826fd9a,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1241,slice4a_ordinary_commerce_pressure/outputs/bcrd_sector_downloads_v1g/bcrd_12_score_66__Informe-IPC-2026-04.pdf,bcrd_12_score_66__Informe-IPC-2026-04.pdf,.pdf,250080,29cf089caf2881e8b8d1aba354d404afe425421db243ef06690a552361129a32,local_source_or_data_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1242,slice4a_ordinary_commerce_pressure/outputs/bcrd_sector_downloads_v1g/bcrd_13_score_66__infeco_preliminar2026-03.pdf,bcrd_13_score_66__infeco_preliminar2026-03.pdf,.pdf,1152681,8c9001df96024d1889b0722ea98b19acba9721d49253c05d4fe4b8eb6dc8df21,local_source_or_data_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1243,slice4a_ordinary_commerce_pressure/outputs/bcrd_sector_downloads_v1g/bcrd_10_score_93__imae_2018.xlsx,bcrd_10_score_93__imae_2018.xlsx,.xlsx,75375,09a4dbcfbf6f17b28c6a651ea887a55649dc6d4dfeabd6584411f272853e44c0,local_source_or_data_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1244,slice4a_ordinary_commerce_pressure/outputs/dgii_targeted_downloads_v1b/zip_2025_enero_abril__Recaudacion_enero-abril_2025.zip,zip_2025_enero_abril__Recaudacion_enero-abril_2025.zip,.zip,61648,2a3b7bf22e850081adab3f0f457c484f29c36afae79e9403a895bd25def30e9c,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1245,slice4a_ordinary_commerce_pressure/outputs/dgii_targeted_downloads_v1b/pdf_2024_informe_preliminar_marzo__Informe_Preliminar_Marzo_2024.pdf,pdf_2024_informe_preliminar_marzo__Informe_Preliminar_Marzo_2024.pdf,.pdf,1384777,cfc2821a0b1e3b481f949642c4a0fb9f6b50a86a82eb39c5a4457e72fb0e9a73,local_source_or_data_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1246,slice4a_ordinary_commerce_pressure/outputs/dgii_targeted_downloads_v1b/pdf_2024_informe_preliminar_abril__Informe_Preliminar_Abril_2024.pdf,pdf_2024_informe_preliminar_abril__Informe_Preliminar_Abril_2024.pdf,.pdf,1856966,eaf32f3f41d75fb5a7c9306ea13e7da1670c735478cf56e982ab4867ea2e4e8c,local_source_or_data_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1247,slice4a_ordinary_commerce_pressure/outputs/dgii_targeted_downloads_v1b/zip_2025_enero_marzo__Recaudacion_enero-_marzo_2025.zip,zip_2025_enero_marzo__Recaudacion_enero-_marzo_2025.zip,.zip,59541,8389fcee33417929a0480445b809482e60c420b23f7e9d2d2270c709bb4aaa17,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1248,slice4a_ordinary_commerce_pressure/outputs/dgii_targeted_downloads_v1b/pdf_2026_informe_preliminar_marzo__Informe_Preliminar_marzo_2026.pdf,pdf_2026_informe_preliminar_marzo__Informe_Preliminar_marzo_2026.pdf,.pdf,955920,89350e8a5fdf9ff7ece4b6b68307431feaa35c04e3def22336a46b4c9d75612d,local_source_or_data_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1249,slice4a_ordinary_commerce_pressure/outputs/dgii_targeted_downloads_v1b/pdf_2025_informe_preliminar_abril__Informe_Preliminar_abril_2025.pdf,pdf_2025_informe_preliminar_abril__Informe_Preliminar_abril_2025.pdf,.pdf,1188234,ce05dd1e8fcf375f005707c445ffcbec31960b051c4cef3506e4cb6797952141,local_source_or_data_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1250,slice4a_ordinary_commerce_pressure/outputs/dgii_targeted_downloads_v1b/zip_2026_enero_abril__Recaudacion_enero-abril_2026.zip,zip_2026_enero_abril__Recaudacion_enero-abril_2026.zip,.zip,79357,569adb6d343fa14292b630fcf26dc714b1cd0f77649144f4c76df54104af3f3e,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1251,slice4a_ordinary_commerce_pressure/outputs/dgii_targeted_downloads_v1b/pdf_2026_informe_preliminar_abril__Informe_Preliminar_abril_2026.pdf,pdf_2026_informe_preliminar_abril__Informe_Preliminar_abril_2026.pdf,.pdf,842726,5aa0e63bd6bb4f9271381493bcc3e620d246842d6d22af9207f45a4a13c48ade,local_source_or_data_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1252,slice4a_ordinary_commerce_pressure/outputs/dgii_targeted_downloads_v1b/zip_2024_enero_abril__Recaudacion_enero_-_abril_2024.zip,zip_2024_enero_abril__Recaudacion_enero_-_abril_2024.zip,.zip,60743,edb70922e66e790d09c694cc87e8edca84016d307830c364038e2575903321f1,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1253,slice4a_ordinary_commerce_pressure/outputs/dgii_targeted_downloads_v1b/pdf_2025_informe_preliminar_marzo__Informe_Preliminar_marzo_2025.pdf,pdf_2025_informe_preliminar_marzo__Informe_Preliminar_marzo_2025.pdf,.pdf,1171483,af51b8145f594fd94d28b8dcf989273bc4756d42a8b278979d16e0da83035e05,local_source_or_data_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1254,slice4a_ordinary_commerce_pressure/outputs/dgii_targeted_downloads_v1b/zip_2026_enero_marzo__Recaudacion_enero-marzo_2026.zip,zip_2026_enero_marzo__Recaudacion_enero-marzo_2026.zip,.zip,78204,39a8a09ca29afeaeb9ebf65c748177d3247343ec64f9b2e2af92e3b3951b71b5,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1255,slice4a_ordinary_commerce_pressure/outputs/dgii_targeted_downloads_v1b/zip_2024_enero_marzo__Recaudacion_enero_-_marzo_2024.zip,zip_2024_enero_marzo__Recaudacion_enero_-_marzo_2024.zip,.zip,59834,c2ac0e3b1c5f17bfaa4d7dbd035812099fd130d2e949509f4f8fefa72ad12783,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1256,slice4a_ordinary_commerce_pressure/outputs/dgii_extracted_v1c/zip_2026_enero_abril/Recaudación abril 2026.xlsx,Recaudación abril 2026.xlsx,.xlsx,125210,a017a8a1e61c9e9cdd0e2541098e2b1398a4ff47f62ccf964d4364f703dcb6c2,local_source_or_data_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1257,slice4a_ordinary_commerce_pressure/outputs/dgii_extracted_v1c/zip_2025_enero_abril/Recaudación enero - abril 2025.xlsx,Recaudación enero - abril 2025.xlsx,.xlsx,98753,b3e00705119b06c7879d5b6a60afac86ffac608ae820a9d2ddd8ec393f13b196,local_source_or_data_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1258,slice4a_ordinary_commerce_pressure/outputs/dgii_extracted_v1c/zip_2024_enero_marzo/Recaudación enero - marzo 2024.xlsx,Recaudación enero - marzo 2024.xlsx,.xlsx,97852,35cb8e4e263c750d685654d80f5f5ae92fe72999b7af6b2e8cc2532f583d1088,local_source_or_data_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1259,slice4a_ordinary_commerce_pressure/outputs/dgii_extracted_v1c/zip_2024_enero_abril/Recaudación enero - abril 2024.xlsx,Recaudación enero - abril 2024.xlsx,.xlsx,99498,94bf6da6f07d79d0fb1c9fc54a1143547a93e26036ef842915303f9536b9b880,local_source_or_data_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1260,slice4a_ordinary_commerce_pressure/outputs/dgii_extracted_v1c/zip_2026_enero_marzo/Recaudación marzo 2026.xlsx,Recaudación marzo 2026.xlsx,.xlsx,124427,6a334ad8de3bdd793ee29ec94a4101a1a4f6c135ff95e92a3d917b3cff53acce,local_source_or_data_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1261,slice4a_ordinary_commerce_pressure/outputs/dgii_extracted_v1c/zip_2025_enero_marzo/Recaudación enero - marzo 2025.xlsx,Recaudación enero - marzo 2025.xlsx,.xlsx,97052,b901ebf8c00a06dce4538f4dc6388b4e76a0f1dc022c3e1873035e91e4b85c45,local_source_or_data_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1262,slice7a_current_informal_household_income_source_discovery/outputs/slice7a_decision.csv,slice7a_decision.csv,.csv,1561,fd3d2189d92902fd62f1233516826aae4bbd767ca33cfe5b68ade26bbee94e21,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1263,slice7a_current_informal_household_income_source_discovery/outputs/slice7a_current_income_source_candidates.csv,slice7a_current_income_source_candidates.csv,.csv,99675,ad39723de7877557371049dd11167738ed2b3044a99c95580ca5d051a0e39c4c,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1264,slice7a_current_informal_household_income_source_discovery/outputs/slice7a_claim_boundary.csv,slice7a_claim_boundary.csv,.csv,890,574eb612804b252c0745fcd29dbd9ebe7429ecf23dcf7e0ac897ae31600234b2,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1265,slice7a_current_informal_household_income_source_discovery/outputs/slice7a_rejected_source_candidates.csv,slice7a_rejected_source_candidates.csv,.csv,2428225,eba9c364602a9fa7e79b47cc540e4cfc8a84543f347a50718821ed238e510fa0,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1266,slice9d_strict_bcrd_contract_false_positive_audit/outputs/slice9d_strict_selected_contract_targets.csv,slice9d_strict_selected_contract_targets.csv,.csv,15919,1fd7bae5e88f7306f6cafa808ee59133ad566105dfdc200c512efe2bae815984,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1267,slice9d_strict_bcrd_contract_false_positive_audit/outputs/slice9d_decision.csv,slice9d_decision.csv,.csv,2009,05a696f629ad36a19c76aa1c4bfd77cb473d2a04c79335574e70d3ab085c4a48,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1268,slice9d_strict_bcrd_contract_false_positive_audit/outputs/slice9d_strict_endpoint_audit.csv,slice9d_strict_endpoint_audit.csv,.csv,116338,93cd11c9fda7fc8a49d9d79cacf86ee9ffa2e545381ce03adc1e7e3c52878d1e,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1269,slice9d_strict_bcrd_contract_false_positive_audit/outputs/slice9d_claim_boundary.csv,slice9d_claim_boundary.csv,.csv,1072,68228a548cf35ec5fc517e03a796d310ef8d7616e2e1cab486691a9ac909bcc1,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1270,slice9d_strict_bcrd_contract_false_positive_audit/outputs/slice9d_strict_form_audit.csv,slice9d_strict_form_audit.csv,.csv,8668,7377d724a6b9e1777603b70cc126ede059617611398abedc3ace2306283db0bc,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1271,slice9d_strict_bcrd_contract_false_positive_audit/outputs/slice9d_evidence_map.csv,slice9d_evidence_map.csv,.csv,684,85c08470cfe2c6a3ae0d3e44fd8593bb394a5c736751ecc3f3f3504c9201a851,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1272,slice9d_strict_bcrd_contract_false_positive_audit/outputs/slice9d_strict_rejected_contract_targets.csv,slice9d_strict_rejected_contract_targets.csv,.csv,145026,396c5107054eb7ed25fb9a9276fc6d4889935e693484a77f850e6613de1f1201,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1273,slice9d_strict_bcrd_contract_false_positive_audit/outputs/slice9d_strict_contract_audit.csv,slice9d_strict_contract_audit.csv,.csv,36113,17a52cc383bff70c888ffde144b88eb5eed43c00b7d82981fb8a53e80881a8ae,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1274,slice3a_wages_informality_source_audit/outputs/slice3a_discovered_links_from_html.csv,slice3a_discovered_links_from_html.csv,.csv,998,26b053d53493be29d7a306e6a8997a05675e0c58527cd992a854b733d95eeeed,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1275,slice3a_wages_informality_source_audit/outputs/slice3a_headline_labor_cushion_excerpts_v3.csv,slice3a_headline_labor_cushion_excerpts_v3.csv,.csv,7352,da003920841e67a3d8168019ad6c94f664f22eb7eca757fc1ea248aa9c852237,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1276,slice3a_wages_informality_source_audit/outputs/slice3a_2025_quarterly_pdf_schema_coverage_v4a.csv,slice3a_2025_quarterly_pdf_schema_coverage_v4a.csv,.csv,262,6ee3dcd6429516f4785c6d289cf47f02fba429d10a2cdd63d9773087a23d4e9d,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1277,slice3a_wages_informality_source_audit/outputs/slice3a_keyword_summary_v1b.csv,slice3a_keyword_summary_v1b.csv,.csv,3289,4f217f449b011cdfa42850f69ff368956e344591bbf677af027de0c1ebb7a1f4,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1278,slice3a_wages_informality_source_audit/outputs/slice3a_labor_indicator_schema_candidates_v2.csv,slice3a_labor_indicator_schema_candidates_v2.csv,.csv,705363,be23450d2a1a5387ff0c26ce7738e44448c29401fa48e817577287881d68b8a4,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1279,slice3a_wages_informality_source_audit/outputs/slice3a_labor_indicator_source_coverage_v2.csv,slice3a_labor_indicator_source_coverage_v2.csv,.csv,21609,a1734096da9850842529cd5b8e4bd03030683c220f9e1f6979431549ff2fecf6,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1280,slice3a_wages_informality_source_audit/outputs/slice3a_official_api_attempts_v3b.csv,slice3a_official_api_attempts_v3b.csv,.csv,63677,6be8e420203cb133b6f39c7329b4125e2a75faadbc461c60aa76cbd74f1f950a,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1281,slice3a_wages_informality_source_audit/outputs/slice3a_q1_2026_secondary_consensus_v2b.csv,slice3a_q1_2026_secondary_consensus_v2b.csv,.csv,1818,c486a8c10a059b61ef7eeabb16a1a954f01029111014cee45060fc10ef916989,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1282,slice3a_wages_informality_source_audit/outputs/slice3a_labor_cushion_locked_metrics_v4d.csv,slice3a_labor_cushion_locked_metrics_v4d.csv,.csv,3845,d998fa4dc70dc10478f0becdc7bef199529e93f15f290b6d10d5df43a19a50e9,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1283,slice3a_wages_informality_source_audit/outputs/slice3a_official_pdf_labor_schema_coverage_v4a.csv,slice3a_official_pdf_labor_schema_coverage_v4a.csv,.csv,4754,3daf804adb7972295595a5705e739246557c1c038766ad80f91422d8ed5294ab,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1284,slice3a_wages_informality_source_audit/outputs/slice3a_official_pdf_validated_evidence_v4c.csv,slice3a_official_pdf_validated_evidence_v4c.csv,.csv,137923,bcc28e3beaaf5c5a31ebece33317e254e4f4bef250afec3a9f3ceb4233498a65,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1285,slice3a_wages_informality_source_audit/outputs/slice3a_headline_labor_cushion_metrics_v3.csv,slice3a_headline_labor_cushion_metrics_v3.csv,.csv,986,f018b818a5e25b05d76cf7ecb2014452e3458e29d953e66165802cbd1d97bc24,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1286,slice3a_wages_informality_source_audit/outputs/slice3a_q1_2026_official_indicator_candidates_v2c.csv,slice3a_q1_2026_official_indicator_candidates_v2c.csv,.csv,1399,db66cbd549360eba2bdccfef9e14b5e849ce5b423ff32657be5b2bc16ab85196,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1287,slice3a_wages_informality_source_audit/outputs/slice3a_q1_2024_q1_2025_pdf_schema_comparability_v4a.csv,slice3a_q1_2024_q1_2025_pdf_schema_comparability_v4a.csv,.csv,712,b98af3e5848b890fb6f8f375bf7c0f5caf033ce5affe7ea1e2846a48ab0ddf9d,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1288,slice3a_wages_informality_source_audit/outputs/slice3a_source_manifest.csv,slice3a_source_manifest.csv,.csv,7208,d779c11f5e8c869298d4af5845c41134c30026de977b34429674be58bda8c649,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1289,slice3a_wages_informality_source_audit/outputs/slice3a_q1_2026_discovered_relevant_links_v2b.csv,slice3a_q1_2026_discovered_relevant_links_v2b.csv,.csv,747,10456d999aab2ff74c1cd287d9cdc5d43733f243b436789aac96bb3f6d6e8863,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1290,slice3a_wages_informality_source_audit/outputs/slice3a_q1_2026_secondary_indicator_extracts_v2b.csv,slice3a_q1_2026_secondary_indicator_extracts_v2b.csv,.csv,43850,0ee1fd2ec107817d03f66f41e2fe79921edddff87953d4590e233064e68e6610,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1291,slice3a_wages_informality_source_audit/outputs/slice3a_official_pdf_identity_checks_v4c.csv,slice3a_official_pdf_identity_checks_v4c.csv,.csv,353,3a2e05adec7b0f448a7d12df7ef4cfd3a8ffbdf0568365f1264b4fe5fe13641b,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1292,slice3a_wages_informality_source_audit/outputs/slice3a_official_pdf_targeted_metrics_v4b.csv,slice3a_official_pdf_targeted_metrics_v4b.csv,.csv,38342,80602f24ff40cfb7dcaeb358e4b9fbb856477c947618d45c868b4c2d2db083e5,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1293,slice3a_wages_informality_source_audit/outputs/slice3a_keyword_hits.csv,slice3a_keyword_hits.csv,.csv,65824,1452202f9a93761202f7624b486b7d130fa8a2e58c0fa781fe3d4da40e82fd73,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1294,slice3a_wages_informality_source_audit/outputs/slice3a_q1_2025_vs_q1_2026_comparability_v2.csv,slice3a_q1_2025_vs_q1_2026_comparability_v2.csv,.csv,677,17ecc83f8390aa2d7313f87b880a88588194de7543b77355db70d48d00b37d22,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1295,slice3a_wages_informality_source_audit/outputs/slice3a_q1_2026_official_html_fields_v2c.csv,slice3a_q1_2026_official_html_fields_v2c.csv,.csv,6297,cc405d0ffbfb57e252f9ac460f9226f47fd91036edfba34877596b83e399b161,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1296,slice3a_wages_informality_source_audit/outputs/slice3a_q1_2026_secondary_source_manifest_v2b.csv,slice3a_q1_2026_secondary_source_manifest_v2b.csv,.csv,1727,8ef6bc9e235870a778b348156a3a9de526109bb0700b6da5569311605f9adca4,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1297,slice3a_wages_informality_source_audit/outputs/slice3a_q1_2026_headline_lock_test_v2c.csv,slice3a_q1_2026_headline_lock_test_v2c.csv,.csv,361,e81d3518758bc4f43ee8ed645d9705c6528c8b1237d6723519a328e0ab507dc0,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
